id_ec,tx_empresa
8b1b8972acfc1d8d7f4498b4451316d5,0.05
c25db3cf3764a2bec89b532b73b3a098,0.04
1b49089299a6b34ed653677512985931,0.04
087891fc7aa4de43b1aae3cf38cd021c,0.03
204f90165d84a4ccac3798109e566349,0.03
0c41e3bbdb1a926e03484b3eb06ba4c5,0.02
c3fc43741338d8077e565ca4fc626eb2,0.04
a2caf89b9be4f281413f7be2309e33a1,0.04
3d6b08695826ce61a709b959baecc79f,0.05
2b2026713cc11d4f959c90ef7a349625,0.03
598617632cb7c86101150e3f1165a5bc,0.05
0911fa00c682c6fa7b8b535d811f8d6b,0.04
69be9d314a6a7bfe7fa603380701e82b,0.04
d20b35b4922e4be0ec5c8e293da3dd30,0.04
b3d72454e0f43014245e90b8ffbeb2b9,0.03
8ede23a6464dfeca293cd15ef9a29f8c,0.04
b5928fb761f8c247eecb69f2f5b7c088,0.04
5fc79b801f686c4e55333494a5cad4c0,0.04
f9284c123fc6ebd9721ac65554c778ab,0.02
de3a95a35f4909ec210881de987912a8,0.03
3563d17a4707cd6ede267a71f07a8035,0.03
c762f3956683dd9dc5f92279a9ba320a,0.04
598beb7127beb4305e3717969ad4dc76,0.04
fba02bf693eac4205593ede30f1cf564,0.05
ff01f6f6eb2af447df89fb1625472f24,0.03
b35af932dc6c2004fba1afa4b54bda8d,0.04
d92a7d7c25df8f6ecade8b4c67edec7f,0.03
d1d31d7e81bb4208fe731e35aa5b8924,0.03
baef64684a96273fe678c913397908bc,0.05
4f418cc2e470572ecbc127d50101ac81,0.02
078d6a5b9899e4bd897e6d9d1ae095fc,0.04
32eaed304685746bce54e2ad13b6d1d0,0.05
af60699649a9ac4c89d0a6447d3d3b3f,0.03
e490b5385c2423a3fe295e7dc07bffea,0.04
d0de2f82b58083224e8f53f59e2c1b99,0.04
c0e4f3e5187008e904a92207c626cbae,0.03
2f7d56549e0f63d851764c25c1c3eb8d,0.04
36e71e394ccab7f47f27c34f540cd0f6,0.03
997d297439f28fb5ae3d4c17a7212363,0.02
1e24067c8ca27e9aa2366a85030f4f8d,0.03
20c9954940e62d14f9a01eb44cb30784,0.03
a70c481b6c03b15d106f3ead54912383,0.02
8848da784ed4812aa3d2637af6623159,0.04
629c22afe5706a76a885ba993e764e73,0.05
4f189c552a84915e40906adae3437b76,0.03
d3acc2e6bd6e9e4a2852f1894aef383d,0.02
a0fc2228c7a23a456e210b4eb3d09f0a,0.03
2fab80bb59bf5bef37e1123cfb9341c8,0.05
3de09a78a71919ff6f85735b6ce62745,0.04
d725aaac02a1cade054810d744267eac,0.05
ce900fe96419d775eaa05de7d418f51f,0.04
d6f539b06370a4b3b22dac3b883225ff,0.05
a465cc9b88890ccf1057892157327e06,0.05
52d7fb4b824bcdbacd5663e77a2fbdcb,0.03
12d6c4b3a49d1c8b13fb8d654974666a,0.05
4ca47ee643a5eff0390720b1ad2c4826,0.03
7bfbbf68d8fb970e93735acebeee32c3,0.02
d586073eac1ab8b5aaa07f997a878da3,0.03
17f8bec35e12161cfcb11e9b139be03e,0.03
b10bfc6a2c4110c92be5ac0c5a2c8fdd,0.05
00da1b2dd861184c28667dba20100e0f,0.03
9afe3a1113ba662d9e4f08888b28943d,0.03
eb2c30f85425eb1982e9273186b2648e,0.03
93281f660cc6c3a3df9d212b62ca703f,0.05
97df1c6b2e83b4b4f497cc777bb9a8fb,0.04
2568ea0df54222c1aefc39abc7fc7f9a,0.04
cc5dc0e639ac7d8a9414a731a83bb2b8,0.04
e73f9957404528de27616db5a51380a4,0.04
723c7231392538417e67d304f8bc4a7f,0.03
37a3d157564a8917e91bf2d1611ba0dc,0.02
6669c8731db35f64da46f6919ae0dd7e,0.04
f9d188b13c7230b4c3bd4b45f087a98e,0.03
c7a695da801813580c4549efb9c737d6,0.05
74c433e174023f2f48de5197d7a1a9e9,0.03
4bec7321982b4cd90d5dc6f1657ec315,0.03
58d8b6a55673357e8d995f2d0147b83d,0.05
abedc933e169a4aa32e1bf5015d8ea92,0.02
32e96bfddd1b5d4860d73e5bd5b8718a,0.03
1f450c99c40fd42e49890cae845f5b9c,0.04
f0e07ae87609411c0134c881c7c949e2,0.04
d82f5ee3055dfe52c4cbd532bf710762,0.03
10d8b9a9d8fdbde16668226bb20a9a46,0.05
2ddac8f92ab782ed56b665c0f9bfa83d,0.02
e2273441175c77f5d982490fe05f11cd,0.03
863d21dfd3b896a14a6f0c4ff1070d3c,0.04
a6c69981fd60b9bffee94d677bdcd204,0.05
f8bb6fb5b7fea9fdf55d54f543def55b,0.03
c56abc97deb8505493081cb16aaecbea,0.05
cc8bd6051e945647465653974564e0ac,0.05
7a8644701dd749b1fc50e75f5d81a295,0.05
a908f0f416f2b7adf54cc10651b7437d,0.02
cc968c258ca40d45076afc9791eff02c,0.02
212cb2fcf6ab1900efdb730bfd04d13d,0.04
64cce7702475599a090efc1dcab3c841,0.04
2580c307c228adc73a7dabbc007ca18b,0.04
54234f13cea858e8a461fb36ea554246,0.02
3f53e72945d262b413dcc7ff10c51da0,0.04
f773526f5862b7dd69465c6b68ae359b,0.05
414f01bd3516b29634808ef3b529c9bb,0.05
3cd7c9ef1d0ab8be5f960d98acd35a8f,0.02
417140dd47ef6388d773286c487acbe5,0.05
e8f6164023f3e32aa31b9d642ba681b2,0.05
31d602b49a8ab4e1d8252cc61228e2e8,0.03
0af962fd0901e869644de56236593fe9,0.04
2b5f30dce54915f3cbd94236d429a5a3,0.05
21326fc569b9e54166f20c8b943c2670,0.03
5af191850cd070adbe7ddbd26f4ce607,0.03
3fa77b478234b36d2d31d244ec4b44a7,0.05
3270143f630c566101687ddfd8511fa8,0.02
4bc6258549af0beb91f3e4cf8c6b9bd6,0.03
b63c5fd35520f03e280db3131752cf64,0.03
b201075d2a517f553f15f86b77bdb1f5,0.03
c318a9899429a73ee3a63c00982bee52,0.02
c3ca3440cd8d87c38287fccb087c9e1f,0.02
777783ec6103ef96931bda6e8fcc1b0a,0.05
56da653f87a17248a0b376c298f1d080,0.03
01b18e54abfb5294162be13fe1899bde,0.03
516516ec8007eb8011e4c35b5969cd66,0.05
ca70e655ae68b82edc83a0da0c8e2b64,0.04
1e88734849a6e905aede46b6683b7e6d,0.03
5145a5487fd99bfa1fb59afea684bd56,0.03
dcc2bb2cc1be51e3a41ff405fb1f5a5c,0.02
7a5c7166300756fbe12954ca87b5ca84,0.02
759a1fb7e1525f436497b730b39843b0,0.04
0043f0dc106c592d9474b280318fa31c,0.02
b3cc5e0d278eac89c79c5f260e8534c2,0.03
50e2f87579972516671d4178fe04c739,0.03
ca9249692a61a1d375c9e838375f127d,0.03
9ffb71239d1dd045fcea9587761710cb,0.04
d64a3e8c0735132c2a0a233339027bb0,0.04
fcd37fbd2d7335adcd9a89e8fec6dd60,0.02
f7697c2dee267bef8bc217c5a7b2d677,0.05
ad7e70cff039e893c1a8547eb481b14f,0.03
4f1b1b1feeb0ac4ae89d3d8de0b56558,0.04
107a255b43924b9791f5f4fcdd9d5a7a,0.05
3799cdd037ef879f216314c9066ecf74,0.04
821778ffb08f3b7f879d692781a994f0,0.04
c6ed34c0ac7b33b36046625f0d975eff,0.03
866acb1715fe2e1874925985e4c2ee83,0.03
f79d5c43c00c4a7ac1f65950d746d631,0.03
b96aac64656a1654c49e9d20bf2b5427,0.02
7d1f0a1a86f545351082eaed7db3d961,0.03
5015729d36a47f18d9e6fb504d905169,0.03
d1c91f3907c1c8dbe955670dd4a451ae,0.03
40c2d7f0773e2632fce9a321f8e262bb,0.02
1a1fb4aa0b46498d1eba0501a3535b95,0.04
dc7338d81c6bf0c381cef7c4d0964b21,0.04
cf064df39469deb5e9494b979a6f3eac,0.02
ae1784da84a12a01c5a114c3246087bc,0.03
2bbc9fbb59c8bb125c98a1103300c105,0.04
08cc7408263a553dfa23889ad26f8461,0.03
49a38bd92fe4bf8a41839a7165bc8873,0.05
129df949384510f6abd5cf2881bb1db5,0.04
b8aaa2aa40f6d28bc0d3239d72702985,0.02
e9e48dacc4cbd0056e2f11be53f73fc2,0.03
f90e74591226842127be4bac946fe2c7,0.03
426ebc0e9cd5cddacaa42d52bf175ff6,0.02
4b1771d2e7fdffb67786c8ab7b27099a,0.03
ac95612ae77365290825edf49922ff4b,0.02
3c04a0cc73a0e108aac06df3a5d890bc,0.04
68f2f4325e8e5e357f801c159b67789d,0.05
ce407de2cb4ab16212daa0c1dc654283,0.04
a66e778590649af8dbe3497f2229f5fc,0.03
a362b107a3b1110eb63c847bed490b47,0.03
ff2bd0792f4cf5951bbcd006e8b07c31,0.04
eb8c7a927bc11cbee7aa65a240c55520,0.05
532df1bd0d398efb1e9f579454aa1206,0.04
b2cb69e1cb7dfbed26447395904d7dae,0.04
062484e32fe59fc8c422a917ad57dd87,0.02
7634874194e4ae82f792b6716397bcd3,0.05
7cabca6a3d49e0d679cf924caac97799,0.03
c4cd0e8d2e59bd779ef5d5fa82b91671,0.02
b3fe2ee8bd67f122f092d63e548498e8,0.05
721edd343113a7ffe00130f7823e5c70,0.03
991f405dd8808c7489b68c763039164c,0.05
62ccb40cb009ba73c5c420e05e388ce8,0.04
827664395a99a09d50fdab115490178a,0.04
5170c7bd62b72891026b6f82697f4495,0.02
ec8754fac99e6569d1daaebe111bbb12,0.04
a5fb31e1c0ac85d242ca0021acf5bdf7,0.04
2a8d9cebd8763e85dbe5ca58b72ea0bb,0.03
cfa6b00601ca3aa3cfa87347ebd683f3,0.03
19c3fc774d3416b44ff62780700efab3,0.02
0148c90cae38db658951d1ed6380831e,0.05
84ba9a07ba7e34d682c0fa54076a8383,0.04
f93c5349378691ea2dc7477973042411,0.03
40744a02e414b8bf9bc6d3c3ff28e9c4,0.03
4aa719389bcc88142d916f6b92c66737,0.05
bde220a6f5738e2dd158405dba5faf25,0.02
7629aa871d95e017fd6b7f4376e3c038,0.03
c0c1b11b9ad3b3c66195dd29d991c504,0.03
d50d07ee2639a980f747da2efcdd025b,0.03
45a3d7d82f0a6e76879e638e8fe2911e,0.03
878c6dca85fd35198d86491aeb30a5e4,0.02
37c51e1422a0c5f667e144ff8245ff9f,0.03
2948d283e8a25bce4a88938ea495cf62,0.03
d7d853655b77485512c1cbe7a7d4b890,0.03
33a64914ce455b1c3ffdd81e87afc944,0.03
d59b9841c976a00bc8cd44a73af5248a,0.04
1c81a133fd8f852a7fe19603deb28c1a,0.04
8d84c0d7e6b76b1ec7c64b59cc79dd42,0.04
a061c0fdb3eb19214237db17f819a53f,0.02
2507f5096c1448f2551ab1ee203b542c,0.04
f33f7a2b1b4a0fe196471075cc9188b5,0.04
b25d60c66f0d2450190cdf3f40fd1299,0.05
cd5ec815a3bf330f7caaf5757a94343d,0.02
d439d939ba6ee42784394f9de8e1a1c4,0.04
a57e95d237447811e944a4c7d1de3311,0.04
f8f5938ed485b7ce65c5e259e5a8918e,0.02
4c175dfb0db3c9c8c7830979df11988a,0.02
6bebbf9451943abbf1a0b9020e2615ab,0.02
4de732699f23b6e76f38add3223c5b12,0.03
624c35a9d4fceeb641b631a34d6d5c3f,0.04
70aa9b534ec886a7f73352437a1262f9,0.04
862fc512423ba2169354aab46ce787c8,0.04
a62183b9a806f9f78640a4d5f26719d0,0.03
26888f2feb08d6f42911a91e823332e4,0.03
880344d7ea9f37c2d739df9c7bc53897,0.04
ecbaee6c878c86ad27981c1ea5fe3675,0.03
5408c1e0eb28d3ac5d17d01c59468495,0.03
69126f1bf1c217457c03556bbdbefaff,0.04
35858dbda4279f479523446a7b87ba46,0.04
75e10e5eaa28cf4eb6cef1fef773d013,0.05
4ed30c72909f22341e90ef825589622f,0.03
385151728d3a99ce79586db4e03c6bdb,0.05
2c9b39672efce8ba4bd3c28df7a61faa,0.05
83791ae60b14215b1bceb2e800d7f9dc,0.02
86a03df1628b3564c70b2bbb30b44d3a,0.03
f4cbf654f72ca91cab8cf8bd72932031,0.04
31571f5f10085ea837834958407eae88,0.03
5b239b0d7dbfd5adf67246484f640525,0.02
1c038dd3d3629c7a01e76fef42140419,0.03
79bd1d577c94cd57cc9870a6b0e678e9,0.04
3bc473456de87ea571698be636c0a20f,0.04
cabc5b1a2da3a9833a3a608d60953ca8,0.03
4bde2cfa92368b97005d5d4f47d85bfc,0.05
0b776e7863babfb6c0dafe635a30f244,0.03
5f4b657202ba1426b980cb68981b32f9,0.02
a8c7fc70ccfe9a3f1ea11f4002b1cfbc,0.04
74be750d584944713af989f7ba8fd738,0.02
d42fb8210fd43b31e2a204a1778e15e9,0.05
1ac37073e347e7b5329a32d45d296d27,0.04
e626e71ce2c1b2a38e3d7312664283a7,0.04
861a15124bfd1abbf2012f7d62aeef13,0.03
370d3b6424f61d6be288cfeaf1e9d38c,0.03
b605cd6d5d27294b37fe70d2a02b64e7,0.03
c7c664074de2085b301bc3a3a0ab8014,0.03
d6725377bc5364e102650e42e60c6f81,0.04
0ae9b1dc8edefa8e39a3183845ae6c18,0.05
633126452b7f699362cb659c9c51242f,0.04
71ab12ee24c586c2a11207d57f696cba,0.05
6a4f1d54e888fd6ffbf4c2a19a51420e,0.03
4a91fdf9001e997999f6bae00e9aa4b2,0.02
19a7fda2b1b0263bcfbec95744045c12,0.05
f32158ef333d9a8787fb547bfe01b82d,0.04
481a41f42bbb19f31bda933db23980db,0.03
116e9b9c1c9fe86b32a96b67989dee7b,0.05
6761d93911b3e7efdc0dd7a9ba84ec59,0.04
0f00873ca6963558f0e4fff8843f89dd,0.04
66537ec42907e27dbe583ab0a6d20082,0.03
369410bd9cecf88f08550098d24a3992,0.03
1f177094d2e41e1ce79acfdd2da2160b,0.02
2ff43e325ceb04c009b87bd542a1ca55,0.02
919990c78585c1ceb6e0963a8c80ce94,0.04
9c8f13b455d60d56e7a4c22730689e3b,0.05
751b0204adcd54b13bbec768b1955f55,0.04
f2f2cffd5bf33b07b162aac8fed387b9,0.04
de49634c845392c97a7551e94c8ffb6b,0.04
2ea53338a78c813f4767ad97629eb34a,0.05
04aab9e910daa1dd1b86948a3719b532,0.04
edf6824b72f21f1dbb3c8a04fc9f018e,0.03
c1f731ab3d17bdf17b2a8b3eb21daaa0,0.04
86404914975b231416e51e17a9f81e43,0.03
162a0e43476889f9e0eb164ba0976e8a,0.02
90b2e2acd0ab09524d12c579077de2ec,0.05
86dafb2655d0d5241ee40c1f2c9cf3ad,0.05
d6ce89e747f31528474d5eea52933f0e,0.04
b49956682391330802f68dc80d1450e1,0.05
0752b8337b8db53633264c0471100797,0.03
213af6dd2568662f32786bc14f3458ac,0.05
6d57665a0266c1e9a99d9f5b8df1be8f,0.02
7639a9080dd29578e8a47cb24302682c,0.04
11952fc830b4a2ffabbfca47d83007b3,0.03
01792e50ccec103083070ceb0cdc421f,0.05
b1a8d4c4a5c08a9853fa2dac5cc3322a,0.04
1b84e14ddcf01e0185194ff4bc0c6023,0.03
e85df9bbad6da5d7b6a68cc32c179c94,0.02
7f53413630167120d45e6f62e30f6297,0.04
4ee3ae8a9374a57d2daa339d3e368eaf,0.03
91b3d57453afc9cbf4dd8e6f12315900,0.03
43762a4788d306a663064c3e2dfd8f29,0.03
f4270e8a428b0b7a82688f3539025e38,0.03
ee9c311c7d79d7b0e45c291e541165dc,0.05
816def6231854129105e16996baa95a1,0.04
010b25a34ec0ab8f921bc1da9b100d6b,0.04
6190cf065f628a4f3a5a6f19cc0acbc2,0.04
67ffae2be6a3576efa373dd700c78ba9,0.04
c84001d5b1a72b78d2c3e2a733e0ac92,0.05
46eb0fbf459e64e57e3d4c4ca60da26d,0.04
19a8b318ada9ede3d4a7f8fcbcbfafb6,0.03
004cc693fbe510d2c1c4473336057641,0.02
e5eca70162c588420bdbf215ca5ac56d,0.03
044237a7f7c89655cce4114641b03901,0.04
fa10f6f6bacca7780d488e01ed636ffa,0.04
c46f8f2be4683d404d9105dc082e23fd,0.03
0bea55235df10c223626da832ee39e98,0.04
450d682e0bd18c98041fb535ad4d3900,0.05
4d7b6959ba6a272b851e78fcf1f6ab41,0.02
4b740ad450f9f4034ab41f3bb1d68e9a,0.03
f251976151439d7f60959ba2ae52c3c3,0.05
6f975323b5cba05b18e6b6edf158f750,0.03
8100aae42bb294ca1590a833f33e8601,0.02
62ca3ea2dd5a45f145ffae12dc4c057f,0.03
3a82cb2b82cc2d6074629cef719ab2a0,0.02
a6a12d7caa2eb04ec11226047d80fb6f,0.02
d6d78e7a88c80af93e0ec4e6fef74abf,0.02
bb81fe9273daf5f7c7c21cf4b9300dcc,0.03
adff2b1ebe4e4b8ccddc75b6542fcf7d,0.05
c8ef0f2ea536f27520ba5b2506696aaa,0.03
1e607ec96248ceedfb23566fb4725960,0.04
7f4cb3801ff4b4bb40674c3692dd9570,0.04
744dddba52c052297a7d6cf3fed07ba8,0.04
61987b0af416304bd61a1d7795f06988,0.04
870afdd8ea892daf4b0ff00118111cd1,0.03
fdf7fb9b0cbed4be03f2853e285dffda,0.04
18eabd1be2b75daa672ba163fbc9c150,0.04
e280a947bc36827e585ec4d86d385b87,0.05
8151fca35835dffdb4f79b76d3d98f18,0.04
1fd3a7bc2cd6381c39226d0f9539f4cb,0.03
0326133a8281386e9cec5f3de6aa8ca8,0.04
978151bec180986293964a59567de7ce,0.04
8c2237cbe570d356485962bf84e06e3a,0.05
bce696f4c52c13c1cb1380ef8ee6d92c,0.02
6a8f670180f07f8c250995d6915124ac,0.03
6f62923076892ee97d8166c067e40695,0.05
c758952a2dce3ce2eb38aef46dfc0259,0.04
fd9794dd4ca72b4e330b98a8f09f358f,0.05
44fedc4daedfaf7271335205dc963d98,0.02
7d5a78b8267510b048b7812d29f32c3f,0.04
444c5650933340e08e3e5a39557b9b7d,0.02
d6f11f7b5eb5dcd6c0e5aa43f79822fe,0.04
305f9a136eaf5acc3ae0beaad64c0cba,0.05
730e55d378b756a22643b45ded10e0d2,0.05
5ee7b414ffc27cfbe461df53aa956b63,0.05
b34ed5152fe8c95308a70ebec41b72ec,0.03
47ccb4af876507d29c97bea4bd2be329,0.04
56ad1f3724e8dc72d6ff9254de07748c,0.04
3c8336dbe3358ff0b917e53ccd1eae89,0.03
6b7a6ab9a35f49fa2e81fe687e779a64,0.05
62e477ca8b3c4dda0a48f761a400b0a6,0.04
13d34bdf3860630faedb1c7330296bc2,0.04
705b97cf2d6b497f37b48143efcc1371,0.05
9ba423114381fc6aeeaf2cc20f37c836,0.03
7c80da3dc55c1bb0c64c54b9c26f684d,0.02
fee7e62e1af658a5d2b4666d0281dcc3,0.03
16db43a3cd4dfe62d03c9d06f82fd6af,0.03
e565bb53c40d29af15c4e83d47628da5,0.04
71e2817c67eced46d063ee34f7bd583c,0.03
ec303d8a53c720b6a855f7bee5ca2ee2,0.04
41f6113889ccf82b94d04f3d696ced80,0.05
d9d9ee41f758ae59f5dcd82a46217b27,0.02
d185e45ef3383353d525a0b35ad2d21d,0.02
d999d3f7eed5d047afa021db0d12233a,0.04
c570123489361c5b0a6d4a6e066a18c8,0.05
ac219ebc015abdb7e78f11eb878f0ef1,0.02
1b4b832ba7d1329cd8305cde8d4c3921,0.03
6468cc4d076cb54558d4ba2071477fd3,0.02
e381cc2cd742499b8176f897e4c79802,0.04
27d0f0f802e2a5094966d29b0cd15ad5,0.03
92a5a267894295134b2afe0528f8784c,0.04
8e2b5da664c578554c2f7b9ff2f9eab5,0.02
1b2b2a481dbbe3dabf434cbba53ea0cb,0.04
e3fb4132fc8c02e039e8be8720119770,0.03
b6bbc9727e65d20ed3165e4ba8863d46,0.04
949875e8f9569cb808b8a991a47da260,0.04
2401478271f2f1d94ad70cf694db36d6,0.05
d42479eddd0400b306ed761da637e425,0.04
8bafedbe2fa12a8221be4404fa8d7d30,0.03
12049a29caa2fd70f058272387a28ab0,0.02
e13bb28fda439286e829388b6fd5738c,0.05
640b4470427a59cdededcc337bbadcd2,0.03
ed0a6dd5ff24dc7243308bbbb42f99d4,0.04
428c30c46b93d3e53ac64fabac7d08a8,0.03
56f9278baa160e55468021afe5b86608,0.03
6f9d4c9732126c1c987da4a031a0478c,0.05
d6a9ae5d7f616b974caf55444f549089,0.03
00c691eee8af756edec648405015fb24,0.03
ebf5747981fc7c26e852dbf260d31ab7,0.03
1d0895e6af0676c546af5678a78df4af,0.04
3cbbb371956749f13c9b5e23fc316b52,0.02
47fa66e8a21b21b21450f5177d71943f,0.04
88bff088314d37944b72eb32a6b77622,0.03
0e05ddd510eff36b8e0882f35d2ebfe2,0.05
eb44714fbe9e09fd338839aa3cfcca21,0.03
4fbb1f6d3573edd7a3d3d1970087c066,0.04
0af2a9d562b60342797aa034bbbd9c07,0.02
b6cbdbd8a24c1cb88002cf162e4da8a5,0.04
a796f9b1162cb96dcc85f044da800569,0.03
1c07759002862c59c14774f458bde327,0.03
59cf8fe55eaa4112c882d3d4a79a7bc9,0.05
f7dc078a0b36e0baebcef26846e33d3b,0.03
a293e7728bd6c169ebd0cadb51cdf576,0.03
0a9c51483790840b727c0ce7416234c3,0.04
448cd21ebca87638bfec3cc4ae5d5294,0.04
9c8abe7f48c6450630d541d295b19f32,0.03
d87803b1dda779c7c91d07399a3a557f,0.03
97cd35e98bed14601d4a2c71d6dedbf3,0.03
4dbd5fb55fa7d4d5a92914a62a054d25,0.05
deec7d90145d0ebb6562f889c7801057,0.03
ad5a72f770ba997bb9240f6655ec7e6a,0.05
f9f7c9d6982585433824538ded049af1,0.02
3dc06f00f1acb4c7144da6593b17c7b5,0.04
d6d3701ae7f685e2964973095e986f1f,0.04
32cd2c2d8bfe9536cf1aa44a56384ee1,0.05
92e21ddcdb2f4e1fd7765c4fc93810b4,0.03
ac69a9c2621132b6403826816720c362,0.04
feb60bfaf46ee0553aaddfaa3521787f,0.03
62104e9a50e7e6bcd4956288e3d27e13,0.03
7eadbe13050218caabdf64cae2baa5f0,0.05
22d23437f456bc9626d2fa111211958d,0.02
e78c7cef1ce12518ae0df5c2792875a7,0.03
1e43e7b607c193d44bfa1d99fe941172,0.04
77ee42c3cf59f353ed89a3c0fdfbae75,0.04
060e5745bf6e5c04c257d25b6fc24c55,0.05
0ed09c9c67ebddf40a019a251460c95e,0.03
88c9495037bedc7763e1fc7ee73e0ee6,0.04
6c87be0992f7e4a190e4042720a8ead9,0.04
e5eddd638b54adea76e21284d9db3fc2,0.03
ca3b6d178d1615d45679500b3de0fdd5,0.04
6c74b45ce620acdc511d062ad8308e79,0.04
f4efd9787c544c1855f080fb8305d6db,0.03
20137cfdc1ca4a9ab0d2e8e5ea2c7be1,0.04
be4f48fbcb422fe22a36ad940e8128ce,0.05
f4d3ee144859358f328e87a08fe3267e,0.02
687e4fecb9410395df20e18b0f79631f,0.02
ac7be7ddfeb2c0efd8923a3c90234c1b,0.04
7340215874edd8ec0187f63c461b4ffb,0.02
620656bebecd1254ce886b0f0d6b715c,0.02
18f0231590b4f37727ce9272fe1a156a,0.04
764a6c2c1efe74b2be9c8cb8c709766d,0.04
46196094e54124996f2e9e1402b0ae3b,0.04
32f270ac5ad5c92fd5022b9fd6c4b59e,0.03
4f22e4490840440fffc3b00e75e5b61e,0.04
38841928e7e0a89f17f03b91ae65be1d,0.05
96a503560813e529ef52feb200c67d5d,0.03
15b266d35f8db7c9c45e7a2c424a1085,0.03
c374657be43a108826124a8f65c1439d,0.03
2887d3bb7889f10b5377ad810281e86c,0.04
d73cf290365838907cb973eaff21d38e,0.04
e5690416ff6b8f73b212ba74f0ce5b87,0.02
0c50d089ad19326608ffc8daa08c8ac7,0.03
d73b3443fb19734006bb8d5a25f02b32,0.02
d404884be3197389ac4ecbc8fff439b5,0.03
6e22824a045e428c2c8c6e47e459eb0d,0.05
8b6249cabd5f08b1c95765d2274fb308,0.04
2c446f148071e75bbb1af6bc7bc49a4d,0.03
037866b08e8e84f975eb5be75c106438,0.03
345125abffc8e830e65b6ca55958a984,0.03
597a68c99a5080695ddbdf992d17aced,0.03
0898b1d65d2098d1a90c413cbb6fae79,0.04
a090de9dd7f0e68072ffac416af22a0b,0.03
0d1bff96dc1ff16bab4ff4d0e025ec0b,0.03
069d2f80a2c88c65fe398cf10201735d,0.04
70dda5f4d78f2cc022487c9cd0699c3f,0.04
033d89968e794364b3b00bc1ceacefd6,0.04
a32b7d9300913b7dfe4638c28f9bd6fd,0.02
f21f93ebf50601d5650828b409e06c57,0.02
e2ecfdc8a127a865bdabda5af8add5d5,0.03
845028771328eedcb10f5120184c2b3a,0.04
e0dfb4a248bae78f7b9bcd9ab3a08727,0.03
0e478ca19e458910ade72cc673dacbb7,0.05
1481d2980db37bd2bf147ddd935f6203,0.04
17db9432d059ecc5fd7e54dc4eceae03,0.02
5e94bf715f99e6dc821901136737f0a5,0.03
0d944ce8c7c760f3657cdcdd5613cd82,0.04
7a4da014d991a073a0bf3b5c36e69d99,0.03
bbd593e60cc9d154a52ce8aa5e527a83,0.05
2210f1781147f5039e65f414d58c1167,0.04
f5d75f02ecdb12d6b51e709f786f8c50,0.04
a2f0efa1bc1004936ccb29a99451fff2,0.02
5da2c6d64e3f0d96ad61f751398f2164,0.05
79017cbd9fd678bde27167e60c4d076b,0.04
679b601b62075ac9c7ecefe2be6d7760,0.03
c56819e2f5821bfb770b84218411038d,0.04
9d19a4bc4099f69ffb193cf76e3df609,0.04
9f730874cf6f20032705d994a46a30fc,0.04
f2825ae2d973a643c9f8d4d1515be34f,0.05
4f08833622d39e51954425cd6f05045d,0.04
b19c6048ab697de69d1f8f4e47c6fe4f,0.03
bc5bed10bc591d6aa8f001dddc922b53,0.05
21b4ad5b96e98a13e5276aa6f7a560ef,0.05
8c2ba3f8aaa19d0c140889b191ae7bd3,0.03
74fd924389163bfc36ffa5fd7886fdd9,0.03
7468f1b45157d6f86a96feb863657357,0.05
4c783bc9e36145d345ec56dee461087d,0.05
fa94078bdd4c6cebbb3e72067ced75bb,0.04
b3d6cb615db1ac95dbe2a18dee3fc502,0.05
45ab890dc491e620625e6b8d5eeb056e,0.05
d7eb8c2c1dc88c6419fc707feb4b6325,0.03
66dc8fa1a271c7b5c6fd9ff0230240bc,0.03
63a6bbe12d443d99b9915ddb95950c69,0.04
62eb73c84f23601b88bc98f4b1313a4b,0.03
d46851cbd81f069a6c57ca5f6493609c,0.04
10c8b59b8648f7145ef5735b3b46fbb5,0.03
7f75eba5466801c997c1c4f1f210382e,0.04
2576c2267d32c430c7c21c94deedf28d,0.05
853293ce66bc9998dd2e769b6112ccdf,0.05
9204632746aff0b687c17192c73e579c,0.04
1b2340b1642fa2b0160541adf19fd8f9,0.02
1842842b54835cc0b969f6a35c089d74,0.03
50463f635ef524f2cc8653b6a9ed7ddf,0.03
4df5499342a8e9f41cb0029463aaa949,0.02
8f7516814f69095e3e8e7993b38880de,0.04
e4cdfde1b408ab0dc20a53dbd897e8a9,0.05
4db1f5c770536a494ccaf4ef5871a211,0.05
06e0b228051fa6d1e91c0e6527e28e33,0.05
2f826e62b3a367f9fa9c6a57794a9923,0.03
2f872c7d751cb170d4fcfff1e534339f,0.04
694903a62044c156df51738fd5113753,0.04
69982c0715c0e3531ae8fd863747faec,0.04
6e8ae4af7eb633703632d2077ed949d3,0.04
2b48316684fb27132d2af9e12acd88e7,0.02
e2f0a20a238ad5bf631b42e9d20deb85,0.03
dcdc01c1e5e23c7e551eb2232a960338,0.02
31f3edb97a304d55ab2f66a8e147b7d1,0.02
2e1f98d28091cdb5ee4adc655ca6f573,0.03
4a2a4bd57af55f58f8a3fd129bfb16bb,0.04
be2a4e29a2275cad36f6d66c9b71f680,0.04
0478e3f2bdbf979b4965fef451b7d868,0.04
c8367c0910b231a1d5f828cabf9e266b,0.03
3f1699e9c3669333419c45e4c5b6d3d1,0.04
9a3268798b9502b18672513158f73662,0.03
747a270cf2b35d97f388a5c09d1890ce,0.03
d7042ec82fd91da26dbf6e20e519f5d5,0.04
